,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_packets,bidirectional_bytes,application_name
16499,0.0.144.101,0,95.185.231.200,0,8,1,1194,Unknown
16500,0.0.144.120,0,154.74.83.241,0,107,1,109,Unknown
16501,0.0.144.101,0,103.31.231.213,0,107,1,1242,Unknown
16502,0.0.144.101,0,97.71.231.203,0,8,1,1171,Unknown
16503,0.0.144.101,0,105.23.231.217,0,107,1,1218,Unknown
16504,0.0.144.120,0,153.207.83.240,0,107,1,133,Unknown
16505,0.0.144.120,0,154.31.83.241,0,107,1,132,Unknown
16506,0.0.144.120,0,151.239.83.233,0,8,1,141,Unknown
16507,0.0.144.101,0,103.38.231.213,0,107,1,1242,Unknown
16508,0.0.144.101,0,101.131.231.211,0,107,1,1206,Unknown
16509,0.0.144.120,0,152.96.83.234,0,8,1,109,Unknown
16510,0.0.144.101,0,105.30.231.217,0,107,1,1218,Unknown
16511,0.0.144.120,0,153.73.83.238,0,107,1,124,Unknown
16512,0.0.144.229,0,97.74.231.203,0,8,1,1171,Unknown
16513,0.0.144.101,0,95.192.231.200,0,8,1,1174,Unknown
16514,0.0.144.101,0,103.45.231.213,0,107,1,1205,Unknown
16515,0.0.144.101,0,97.76.231.204,0,8,1,1227,Unknown
16516,0.0.144.101,0,104.89.231.216,0,107,1,1220,Unknown
16517,0.0.144.101,0,105.37.231.217,0,107,1,1218,Unknown
16518,0.0.144.101,0,100.178.231.210,0,107,1,1191,Unknown
16519,0.0.144.101,0,101.138.231.211,0,107,1,1206,Unknown
16520,0.0.144.101,0,105.51.231.217,0,107,1,1217,Unknown
16521,0.0.144.101,0,103.52.231.213,0,107,1,1206,Unknown
16522,0.0.144.101,0,97.83.231.204,0,8,1,1228,Unknown
16523,0.0.144.101,0,104.103.231.216,0,107,1,1221,Unknown
16524,0.0.144.101,0,103.59.231.213,0,107,1,1206,Unknown
16525,0.0.144.101,0,100.185.231.210,0,107,1,1191,Unknown
16526,0.0.144.229,0,101.141.231.211,0,107,1,1206,Unknown
16527,0.0.144.120,0,153.214.83.240,0,107,1,136,Unknown
16528,0.0.144.101,0,100.192.231.210,0,107,1,1186,Unknown
16529,0.0.144.101,0,97.90.231.204,0,8,1,1213,Unknown
16530,0.0.144.101,0,104.110.231.216,0,107,1,1211,Unknown
16531,0.0.144.101,0,100.199.231.210,0,107,1,1186,Unknown
16532,0.0.144.101,0,105.58.231.217,0,107,1,1217,Unknown
16533,0.0.144.101,0,101.145.231.211,0,107,1,1205,Unknown
16534,0.0.144.101,0,103.71.231.214,0,107,1,1199,Unknown
16535,0.0.144.101,0,95.199.231.200,0,8,1,1174,Unknown
16536,0.0.144.120,0,153.128.83.238,0,107,1,109,Unknown
16537,0.0.144.120,0,154.38.83.241,0,107,1,137,Unknown
16538,0.0.144.120,0,153.80.83.238,0,107,1,135,Unknown
16539,0.0.144.101,0,101.152.231.211,0,107,1,1205,Unknown
16540,0.0.144.101,0,104.117.231.216,0,107,1,1211,Unknown
16541,0.0.144.101,0,103.78.231.214,0,107,1,1199,Unknown
16542,0.0.144.101,0,95.206.231.200,0,8,1,1175,Unknown
16543,0.0.144.101,0,105.65.231.217,0,107,1,1218,Unknown
16544,0.0.144.101,0,103.85.231.214,0,107,1,1236,Unknown
16545,0.0.144.101,0,100.206.231.210,0,107,1,1187,Unknown
16546,0.0.144.101,0,101.159.231.211,0,107,1,1206,Unknown
16547,0.0.144.101,0,103.92.231.214,0,107,1,1236,Unknown
16548,0.0.144.101,0,104.124.231.216,0,107,1,1212,Unknown
16549,0.0.144.101,0,95.213.231.200,0,8,1,1216,Unknown
16550,0.0.144.101,0,105.72.231.217,0,107,1,1214,Unknown
16551,0.0.144.101,0,104.131.231.216,0,107,1,1194,Unknown
16552,0.0.144.101,0,100.213.231.210,0,107,1,1197,Unknown
16553,0.0.144.229,0,101.162.231.211,0,107,1,1206,Unknown
16554,0.0.144.120,0,153.221.83.240,0,107,1,134,Unknown
16555,0.0.144.101,0,100.220.231.210,0,107,1,1197,Unknown
16556,0.0.144.120,0,152.103.83.234,0,8,1,109,Unknown
16557,0.0.144.101,0,104.138.231.216,0,107,1,1194,Unknown
16558,0.0.144.101,0,105.79.231.217,0,107,1,1214,Unknown
16559,0.0.144.120,0,151.246.83.233,0,8,1,163,Unknown
16560,0.0.144.120,0,154.45.83.241,0,107,1,127,Unknown
16561,0.0.144.101,0,103.99.231.214,0,107,1,1237,Unknown
16562,0.0.144.101,0,100.227.231.210,0,107,1,1198,Unknown
16563,0.0.144.101,0,104.145.231.216,0,107,1,1195,Unknown
16564,0.0.144.101,0,101.164.231.212,0,107,1,1221,Unknown
16565,0.0.144.120,0,154.86.83.242,0,107,1,133,Unknown
16566,0.0.144.101,0,95.220.231.200,0,8,1,1216,Unknown
16567,0.0.144.120,0,153.133.83.239,0,107,1,109,Unknown
16568,0.0.144.101,0,103.106.231.214,0,107,1,1234,Unknown
16569,0.0.144.120,0,153.87.83.238,0,107,1,127,Unknown
16570,0.0.144.101,0,104.152.231.216,0,107,1,1232,Unknown
16571,0.0.144.101,0,97.97.231.204,0,8,1,1213,Unknown
16572,0.0.144.101,0,105.86.231.217,0,107,1,1214,Unknown
16573,0.0.144.229,0,95.223.231.200,0,8,1,1216,Unknown
16574,0.0.144.101,0,101.171.231.212,0,107,1,1221,Unknown
16575,0.0.144.101,0,103.113.231.214,0,107,1,1234,Unknown
16576,0.0.144.101,0,100.234.231.210,0,107,1,1221,Unknown
16577,0.0.144.101,0,104.159.231.216,0,107,1,1233,Unknown
16578,0.0.144.101,0,97.104.231.204,0,8,1,1163,Unknown
16579,0.0.144.101,0,105.93.231.217,0,107,1,1215,Unknown
16580,0.0.144.101,0,95.227.231.200,0,8,1,1190,Unknown
16581,0.0.144.101,0,101.178.231.212,0,107,1,1221,Unknown
16582,0.0.144.101,0,95.234.231.200,0,8,1,1191,Unknown
16583,0.0.144.101,0,100.248.231.210,0,107,1,1222,Unknown
16584,0.0.144.101,0,95.241.231.200,0,8,1,1187,Unknown
16585,0.0.144.101,0,97.111.231.204,0,8,1,1163,Unknown
16586,0.0.144.101,0,105.100.231.217,0,107,1,1211,Unknown
16587,0.0.144.101,0,103.120.231.214,0,107,1,1229,Unknown
16588,0.0.144.101,0,101.185.231.212,0,107,1,1232,Unknown
16589,0.0.144.101,0,104.166.231.216,0,107,1,1233,Unknown
16590,0.0.144.101,0,101.1.231.210,0,107,1,1226,Unknown
16591,0.0.144.101,0,101.192.231.212,0,107,1,1232,Unknown
16592,0.0.144.120,0,151.253.83.233,0,8,1,146,Unknown
16593,0.0.144.101,0,105.107.231.217,0,107,1,1212,Unknown
16594,0.0.144.101,0,103.127.231.214,0,107,1,1230,Unknown
16595,0.0.144.120,0,152.110.83.234,0,8,1,109,Unknown
16596,0.0.144.101,0,105.114.231.217,0,107,1,1212,Unknown
16597,0.0.144.120,0,153.94.83.238,0,107,1,135,Unknown
16598,0.0.144.101,0,101.199.231.212,0,107,1,1233,Unknown
16599,0.0.144.120,0,154.93.83.242,0,107,1,131,Unknown
16600,0.0.144.101,0,101.8.231.210,0,107,1,1227,Unknown
16601,0.0.144.120,0,153.228.83.240,0,107,1,137,Unknown
16602,0.0.144.101,0,97.118.231.204,0,8,1,76,Unknown
16603,0.0.144.101,0,101.20.231.211,0,107,1,1192,Unknown
16604,0.0.144.101,0,103.141.231.214,0,107,1,1210,Unknown
16605,0.0.144.120,0,153.140.83.239,0,107,1,134,Unknown
16606,0.0.144.101,0,105.121.231.217,0,107,1,1221,Unknown
16607,0.0.144.101,0,95.248.231.200,0,8,1,1188,Unknown
16608,0.0.144.101,0,104.173.231.216,0,107,1,1233,Unknown
16609,0.0.144.101,0,97.125.231.204,0,8,1,1167,Unknown
16610,0.0.144.101,0,101.27.231.211,0,107,1,1192,Unknown
16611,0.0.144.101,0,103.148.231.214,0,107,1,1210,Unknown
16612,0.0.144.120,0,152.115.83.235,0,8,1,109,Unknown
16613,0.0.144.101,0,105.128.231.217,0,107,1,1221,Unknown
16614,0.0.144.101,0,96.6.231.201,0,8,1,1228,Unknown
16615,0.0.144.120,0,154.52.83.241,0,107,1,109,Unknown
16616,0.0.144.101,0,101.206.231.212,0,107,1,1226,Unknown
16617,0.0.144.101,0,101.34.231.211,0,107,1,1193,Unknown
16618,0.0.144.229,0,103.151.231.214,0,107,1,1210,Unknown
16619,0.0.144.101,0,101.213.231.212,0,107,1,1227,Unknown
16620,0.0.144.101,0,97.139.231.204,0,8,1,1167,Unknown
16621,0.0.144.101,0,96.13.231.201,0,8,1,1229,Unknown
16622,0.0.144.101,0,104.180.231.216,0,107,1,1207,Unknown
16623,0.0.144.101,0,97.146.231.204,0,8,1,1167,Unknown
16624,0.0.144.120,0,152.6.83.233,0,8,1,132,Unknown
16625,0.0.144.101,0,103.155.231.214,0,107,1,1201,Unknown
16626,0.0.144.101,0,101.220.231.212,0,107,1,1227,Unknown
16627,0.0.144.101,0,96.20.231.201,0,8,1,1216,Unknown
16628,0.0.144.120,0,153.101.83.238,0,107,1,133,Unknown
16629,0.0.144.101,0,104.187.231.216,0,107,1,1207,Unknown
16630,0.0.144.101,0,101.41.231.211,0,107,1,1216,Unknown
16631,0.0.144.101,0,105.135.231.217,0,107,1,1222,Unknown
16632,0.0.144.101,0,101.48.231.211,0,107,1,1216,Unknown
16633,0.0.144.101,0,101.227.231.212,0,107,1,1197,Unknown
16634,0.0.144.101,0,96.27.231.201,0,8,1,1216,Unknown
16635,0.0.144.120,0,152.122.83.235,0,8,1,109,Unknown
16636,0.0.144.120,0,153.235.83.240,0,107,1,131,Unknown
16637,0.0.144.101,0,105.142.231.217,0,107,1,1222,Unknown
16638,0.0.144.101,0,103.162.231.214,0,107,1,1201,Unknown
16639,0.0.144.101,0,104.194.231.216,0,107,1,1208,Unknown
16640,0.0.144.120,0,153.147.83.239,0,107,1,116,Unknown
16641,0.0.144.101,0,96.34.231.201,0,8,1,1208,Unknown
16642,0.0.144.101,0,97.153.231.204,0,8,1,1210,Unknown
16643,0.0.144.101,0,101.234.231.212,0,107,1,1197,Unknown
16644,0.0.144.120,0,152.13.83.233,0,8,1,124,Unknown
16645,0.0.144.101,0,103.169.231.214,0,107,1,76,Unknown
16646,0.0.144.101,0,104.206.231.217,0,107,1,1217,Unknown
16647,0.0.144.101,0,96.41.231.201,0,8,1,1209,Unknown
16648,0.0.144.101,0,101.55.231.211,0,107,1,1217,Unknown
16649,0.0.144.101,0,97.160.231.204,0,8,1,1211,Unknown
16650,0.0.144.101,0,101.241.231.212,0,107,1,1198,Unknown
16651,0.0.144.101,0,105.147.231.218,0,107,1,1214,Unknown
16652,0.0.144.101,0,101.248.231.212,0,107,1,1198,Unknown
16653,0.0.144.120,0,154.59.83.241,0,107,1,109,Unknown
16654,0.0.144.101,0,96.48.231.201,0,8,1,107,Unknown
16655,0.0.144.101,0,101.255.231.212,0,107,1,1225,Unknown
16656,0.0.144.101,0,104.213.231.217,0,107,1,1217,Unknown
16657,0.0.144.101,0,103.176.231.214,0,107,1,1212,Unknown
16658,0.0.144.120,0,154.100.83.242,0,107,1,117,Unknown
16659,0.0.144.101,0,104.220.231.217,0,107,1,1218,Unknown
16660,0.0.144.101,0,101.62.231.211,0,107,1,1203,Unknown
16661,0.0.144.101,0,96.55.231.201,0,8,1,1226,Unknown
16662,0.0.144.101,0,102.1.231.212,0,107,1,1225,Unknown
16663,0.0.144.101,0,103.183.231.214,0,107,1,1212,Unknown
16664,0.0.144.101,0,96.62.231.201,0,8,1,1227,Unknown
16665,0.0.144.101,0,104.227.231.217,0,107,1,1237,Unknown
16666,0.0.144.101,0,105.154.231.218,0,107,1,1215,Unknown
16667,0.0.144.120,0,152.20.83.233,0,8,1,126,Unknown
16668,0.0.144.120,0,153.108.83.238,0,107,1,121,Unknown
16669,0.0.144.120,0,153.154.83.239,0,107,1,129,Unknown
16670,0.0.144.120,0,153.242.83.240,0,107,1,131,Unknown
16671,0.0.144.101,0,97.167.231.204,0,8,1,1191,Unknown
16672,0.0.144.101,0,104.234.231.217,0,107,1,1238,Unknown
16673,0.0.144.96,0,60.209.0.0,0,8,1,288,Unknown
16674,0.0.144.101,0,105.161.231.218,0,107,1,1215,Unknown
16675,0.0.144.120,0,154.66.83.241,0,107,1,109,Unknown
16676,0.0.144.101,0,102.8.231.212,0,107,1,1225,Unknown
16677,0.0.144.101,0,103.188.231.215,0,107,1,1174,Unknown
16678,0.0.144.120,0,152.129.83.235,0,8,1,109,Unknown
16679,0.0.144.101,0,101.69.231.211,0,107,1,1203,Unknown
16680,0.0.144.101,0,103.195.231.215,0,107,1,1175,Unknown
16681,0.0.144.101,0,105.168.231.218,0,107,1,1215,Unknown
16682,0.0.144.101,0,104.241.231.217,0,107,1,1238,Unknown
16683,0.0.144.101,0,102.15.231.212,0,107,1,1226,Unknown
16684,0.0.144.101,0,105.175.231.218,0,107,1,1220,Unknown
16685,0.0.144.101,0,97.174.231.204,0,8,1,1191,Unknown
16686,0.0.144.101,0,101.76.231.211,0,107,1,1203,Unknown
16687,0.0.144.101,0,105.182.231.218,0,107,1,1220,Unknown
16688,0.0.144.101,0,97.179.231.205,0,8,1,1206,Unknown
16689,0.0.144.101,0,104.248.231.217,0,107,1,1238,Unknown
16690,0.0.144.101,0,102.22.231.212,0,107,1,1226,Unknown
16691,0.0.144.101,0,103.202.231.215,0,107,1,1175,Unknown
16692,0.0.144.101,0,104.255.231.217,0,107,1,1240,Unknown
16693,0.0.144.101,0,101.83.231.211,0,107,1,1211,Unknown
16694,0.0.144.120,0,154.107.83.242,0,107,1,109,Unknown
16695,0.0.144.120,0,153.115.83.238,0,107,1,109,Unknown
16696,0.0.144.96,0,60.216.0.0,0,8,1,288,Unknown
16697,0.0.144.229,0,102.25.231.212,0,107,1,1226,Unknown
16698,0.0.144.101,0,103.209.231.215,0,107,1,1238,Unknown
16699,0.0.144.96,0,60.223.0.0,0,8,1,288,Unknown
16700,0.0.144.101,0,105.1.231.217,0,107,1,1240,Unknown
16701,0.0.144.101,0,105.189.231.218,0,107,1,1221,Unknown
16702,0.0.144.101,0,101.90.231.211,0,107,1,1211,Unknown
16703,0.0.144.101,0,97.186.231.205,0,8,1,1206,Unknown
16704,0.0.144.101,0,105.196.231.218,0,107,1,1206,Unknown
16705,0.0.144.120,0,153.249.83.240,0,107,1,122,Unknown
16706,0.0.144.101,0,96.69.231.201,0,8,1,1227,Unknown
16707,0.0.144.101,0,105.203.231.218,0,107,1,1206,Unknown
16708,0.0.144.101,0,103.216.231.215,0,107,1,1239,Unknown
16709,0.0.144.101,0,101.97.231.211,0,107,1,1212,Unknown
16710,0.0.144.120,0,152.136.83.235,0,8,1,109,Unknown
16711,0.0.144.101,0,103.223.231.215,0,107,1,1237,Unknown
16712,0.0.144.101,0,101.104.231.211,0,107,1,1221,Unknown
16713,0.0.144.101,0,96.76.231.201,0,8,1,1227,Unknown
16714,0.0.144.101,0,105.210.231.218,0,107,1,1207,Unknown
16715,0.0.144.101,0,105.8.231.217,0,107,1,1240,Unknown
16716,0.0.144.101,0,102.29.231.212,0,107,1,1238,Unknown
16717,0.0.144.101,0,97.193.231.205,0,8,1,76,Unknown
16718,0.0.144.101,0,102.36.231.212,0,107,1,1239,Unknown
16719,0.0.144.101,0,101.111.231.211,0,107,1,1221,Unknown
16720,0.0.144.101,0,96.83.231.201,0,8,1,1223,Unknown
16721,0.0.144.101,0,105.217.231.218,0,107,1,1207,Unknown
16722,0.0.144.101,0,105.15.231.217,0,107,1,1240,Unknown
16723,0.0.144.120,0,152.27.83.233,0,8,1,109,Unknown
16724,0.0.144.101,0,103.230.231.215,0,107,1,1237,Unknown
16725,0.0.144.101,0,102.43.231.212,0,107,1,1239,Unknown
16726,0.0.144.101,0,101.118.231.211,0,107,1,1222,Unknown
16727,0.0.144.101,0,97.200.231.205,0,8,1,1240,Unknown
16728,0.0.144.120,0,154.2.83.240,0,107,1,109,Unknown
16729,0.0.144.120,0,154.73.83.241,0,107,1,109,Unknown
16730,0.0.144.101,0,96.90.231.201,0,8,1,1224,Unknown
16731,0.0.144.101,0,103.244.231.215,0,107,1,1238,Unknown
16732,0.0.144.101,0,105.224.231.218,0,107,1,1222,Unknown
16733,0.0.144.120,0,153.122.83.238,0,107,1,109,Unknown
16734,0.0.144.101,0,97.207.231.205,0,8,1,1240,Unknown
16735,0.0.144.101,0,105.22.231.217,0,107,1,1218,Unknown
16736,0.0.144.120,0,153.161.83.239,0,107,1,134,Unknown
16737,0.0.144.101,0,96.97.231.201,0,8,1,1224,Unknown
16738,0.0.144.101,0,103.251.231.215,0,107,1,1238,Unknown
16739,0.0.144.101,0,102.50.231.212,0,107,1,1239,Unknown
16740,0.0.144.101,0,101.125.231.211,0,107,1,1206,Unknown
16741,0.0.144.120,0,152.143.83.235,0,8,1,135,Unknown
16742,0.0.144.101,0,105.29.231.217,0,107,1,1218,Unknown
16743,0.0.144.120,0,154.114.83.242,0,107,1,109,Unknown
16744,0.0.144.101,0,105.36.231.217,0,107,1,1218,Unknown
16745,0.0.144.229,0,103.254.231.215,0,107,1,1238,Unknown
16746,0.0.144.101,0,102.57.231.212,0,107,1,76,Unknown
16747,0.0.144.101,0,105.43.231.217,0,107,1,1219,Unknown
16748,0.0.144.101,0,104.4.231.215,0,107,1,1237,Unknown
16749,0.0.144.101,0,96.104.231.201,0,8,1,1224,Unknown
16750,0.0.144.101,0,105.231.231.218,0,107,1,1223,Unknown
16751,0.0.144.101,0,101.132.231.211,0,107,1,1206,Unknown
16752,0.0.144.101,0,97.214.231.205,0,8,1,1192,Unknown
16753,0.0.144.101,0,102.64.231.212,0,107,1,1231,Unknown
16754,0.0.144.101,0,105.50.231.217,0,107,1,1217,Unknown
16755,0.0.144.101,0,97.221.231.205,0,8,1,1192,Unknown
16756,0.0.144.120,0,154.9.83.240,0,107,1,135,Unknown
16757,0.0.144.101,0,105.238.231.218,0,107,1,1223,Unknown
16758,0.0.144.101,0,104.11.231.215,0,107,1,1237,Unknown
16759,0.0.144.229,0,96.107.231.201,0,8,1,1224,Unknown
16760,0.0.144.101,0,105.245.231.218,0,107,1,76,Unknown
16761,0.0.144.101,0,105.57.231.217,0,107,1,1217,Unknown
16762,0.0.144.101,0,97.228.231.205,0,8,1,76,Unknown
16763,0.0.144.101,0,105.252.231.218,0,107,1,1224,Unknown
16764,0.0.144.101,0,105.64.231.217,0,107,1,1218,Unknown
16765,0.0.144.96,0,60.237.0.0,0,107,1,288,Unknown
16766,0.0.144.120,0,152.34.83.233,0,8,1,130,Unknown
16767,0.0.144.101,0,105.71.231.217,0,107,1,1214,Unknown
16768,0.0.144.96,0,60.244.0.0,0,107,1,288,Unknown
16769,0.0.144.101,0,97.235.231.205,0,8,1,1183,Unknown
16770,0.0.144.120,0,154.121.83.242,0,107,1,109,Unknown
16771,0.0.144.96,0,60.251.0.0,0,107,1,288,Unknown
16772,0.0.144.101,0,102.71.231.212,0,107,1,1231,Unknown
16773,0.0.144.101,0,96.111.231.201,0,8,1,1208,Unknown
16774,0.0.144.120,0,154.85.83.242,0,107,1,127,Unknown
16775,0.0.144.101,0,102.78.231.212,0,107,1,1231,Unknown
16776,0.0.144.120,0,152.150.83.235,0,8,1,129,Unknown
16777,0.0.144.101,0,106.5.231.218,0,107,1,1224,Unknown
16778,0.0.144.101,0,104.18.231.215,0,107,1,1190,Unknown
16779,0.0.144.101,0,101.139.231.211,0,107,1,1206,Unknown
16780,0.0.144.101,0,96.118.231.201,0,8,1,1208,Unknown
16781,0.0.144.101,0,105.78.231.217,0,107,1,1214,Unknown
16782,0.0.144.120,0,153.168.83.239,0,107,1,119,Unknown
16783,0.0.144.101,0,96.125.231.201,0,8,1,1208,Unknown
16784,0.0.144.101,0,97.242.231.205,0,8,1,1183,Unknown
16785,0.0.144.101,0,104.25.231.215,0,107,1,1190,Unknown
16786,0.0.144.101,0,101.146.231.211,0,107,1,1205,Unknown
16787,0.0.144.229,0,97.245.231.205,0,8,1,1183,Unknown
16788,0.0.144.101,0,106.12.231.218,0,107,1,1224,Unknown
16789,0.0.144.101,0,102.85.231.212,0,107,1,1232,Unknown
16790,0.0.144.120,0,152.41.83.233,0,8,1,133,Unknown
16791,0.0.144.101,0,106.19.231.218,0,107,1,1213,Unknown
16792,0.0.144.101,0,102.90.231.213,0,107,1,1221,Unknown
16793,0.0.144.101,0,101.153.231.211,0,107,1,1206,Unknown
16794,0.0.144.101,0,97.249.231.205,0,8,1,1188,Unknown
16795,0.0.144.101,0,102.97.231.213,0,107,1,1221,Unknown
16796,0.0.144.101,0,105.85.231.217,0,107,1,1214,Unknown
16797,0.0.144.101,0,96.132.231.201,0,8,1,1208,Unknown
16798,0.0.144.101,0,106.26.231.218,0,107,1,1214,Unknown
16799,0.0.144.120,0,153.129.83.238,0,107,1,109,Unknown
16800,0.0.144.120,0,154.14.83.241,0,107,1,135,Unknown
16801,0.0.144.101,0,98.2.231.205,0,8,1,1189,Unknown
16802,0.0.144.101,0,102.104.231.213,0,107,1,1221,Unknown
16803,0.0.144.101,0,104.32.231.215,0,107,1,1190,Unknown
16804,0.0.144.101,0,105.92.231.217,0,107,1,1214,Unknown
16805,0.0.144.101,0,106.33.231.218,0,107,1,1214,Unknown
16806,0.0.144.101,0,105.99.231.217,0,107,1,1211,Unknown
16807,0.0.144.120,0,152.157.83.235,0,8,1,135,Unknown
16808,0.0.144.120,0,154.128.83.242,0,107,1,109,Unknown
16809,0.0.144.101,0,102.111.231.213,0,107,1,1221,Unknown
16810,0.0.144.101,0,104.39.231.215,0,107,1,1177,Unknown
16811,0.0.144.101,0,101.160.231.211,0,107,1,1206,Unknown
16812,0.0.144.120,0,153.175.83.239,0,107,1,133,Unknown
16813,0.0.144.101,0,105.106.231.217,0,107,1,1212,Unknown
16814,0.0.144.101,0,98.9.231.205,0,8,1,1174,Unknown
16815,0.0.144.101,0,102.125.231.213,0,107,1,1220,Unknown
16816,0.0.144.120,0,154.92.83.242,0,107,1,136,Unknown
16817,0.0.144.101,0,104.46.231.215,0,107,1,1177,Unknown
16818,0.0.144.101,0,101.165.231.212,0,107,1,1221,Unknown
16819,0.0.144.101,0,105.113.231.217,0,107,1,1212,Unknown
16820,0.0.144.101,0,106.40.231.218,0,107,1,1214,Unknown
16821,0.0.144.101,0,98.16.231.205,0,8,1,1174,Unknown
16822,0.0.144.101,0,102.132.231.213,0,107,1,1220,Unknown
16823,0.0.144.120,0,154.21.83.241,0,107,1,109,Unknown
16824,0.0.144.101,0,98.23.231.205,0,8,1,1175,Unknown
16825,0.0.144.120,0,153.134.83.239,0,107,1,109,Unknown
16826,0.0.144.101,0,105.120.231.217,0,107,1,76,Unknown
16827,0.0.144.101,0,106.47.231.218,0,107,1,1214,Unknown
16828,0.0.144.101,0,101.172.231.212,0,107,1,1221,Unknown
16829,0.0.144.101,0,102.139.231.213,0,107,1,1220,Unknown
16830,0.0.144.101,0,104.58.231.216,0,107,1,1187,Unknown
16831,0.0.144.101,0,101.179.231.212,0,107,1,1221,Unknown
16832,0.0.144.101,0,96.139.231.201,0,8,1,1208,Unknown
16833,0.0.144.101,0,105.127.231.217,0,107,1,1221,Unknown
16834,0.0.144.101,0,106.54.231.218,0,107,1,1214,Unknown
16835,0.0.144.101,0,98.30.231.205,0,8,1,1196,Unknown
16836,0.0.144.101,0,102.146.231.213,0,107,1,1220,Unknown
16837,0.0.144.101,0,104.65.231.216,0,107,1,1188,Unknown
16838,0.0.144.101,0,101.186.231.212,0,107,1,1232,Unknown
16839,0.0.144.229,0,102.149.231.213,0,107,1,1220,Unknown
16840,0.0.144.101,0,104.72.231.216,0,107,1,1177,Unknown
16841,0.0.144.101,0,106.61.231.218,0,107,1,1214,Unknown
16842,0.0.144.120,0,152.164.83.235,0,8,1,131,Unknown
16843,0.0.144.120,0,152.46.83.234,0,8,1,136,Unknown
16844,0.0.144.101,0,106.66.231.219,0,107,1,1227,Unknown
16845,0.0.144.101,0,101.193.231.212,0,107,1,1233,Unknown
16846,0.0.144.101,0,102.153.231.213,0,107,1,1241,Unknown
16847,0.0.144.101,0,106.73.231.219,0,107,1,1227,Unknown
16848,0.0.144.101,0,101.200.231.212,0,107,1,1233,Unknown
16849,0.0.144.101,0,98.37.231.205,0,8,1,1196,Unknown
16850,0.0.144.101,0,96.146.231.201,0,8,1,1208,Unknown
16851,0.0.144.120,0,154.28.83.241,0,107,1,133,Unknown
16852,0.0.144.101,0,98.49.231.206,0,8,1,1189,Unknown
16853,0.0.144.101,0,102.160.231.213,0,107,1,1241,Unknown
16854,0.0.144.120,0,154.135.83.242,0,107,1,109,Unknown
16855,0.0.144.120,0,153.141.83.239,0,107,1,112,Unknown
16856,0.0.144.101,0,105.134.231.217,0,107,1,1222,Unknown
16857,0.0.144.101,0,96.153.231.201,0,8,1,1209,Unknown
16858,0.0.144.101,0,104.79.231.216,0,107,1,1177,Unknown
16859,0.0.144.120,0,152.171.83.235,0,8,1,132,Unknown
16860,0.0.144.101,0,96.158.231.202,0,8,1,76,Unknown
16861,0.0.144.101,0,106.80.231.219,0,107,1,1228,Unknown
16862,0.0.144.101,0,101.207.231.212,0,107,1,1226,Unknown
16863,0.0.144.101,0,105.141.231.217,0,107,1,1222,Unknown
16864,0.0.144.101,0,106.87.231.219,0,107,1,1228,Unknown
16865,0.0.144.101,0,104.86.231.216,0,107,1,1177,Unknown
16866,0.0.144.101,0,98.56.231.206,0,8,1,1189,Unknown
16867,0.0.144.101,0,96.165.231.202,0,8,1,1211,Unknown
16868,0.0.144.101,0,104.93.231.216,0,107,1,1220,Unknown
16869,0.0.144.101,0,101.214.231.212,0,107,1,1227,Unknown
16870,0.0.144.229,0,105.144.231.217,0,107,1,1222,Unknown
16871,0.0.144.101,0,106.94.231.219,0,107,1,1230,Unknown
16872,0.0.144.101,0,101.221.231.212,0,107,1,1227,Unknown
16873,0.0.144.101,0,98.63.231.206,0,8,1,76,Unknown
16874,0.0.144.120,0,152.53.83.234,0,8,1,134,Unknown
16875,0.0.144.101,0,101.228.231.212,0,107,1,1197,Unknown
16876,0.0.144.101,0,104.100.231.216,0,107,1,1221,Unknown
16877,0.0.144.101,0,105.146.231.218,0,107,1,1214,Unknown
16878,0.0.144.101,0,106.101.231.219,0,107,1,1230,Unknown
16879,0.0.144.120,0,154.35.83.241,0,107,1,126,Unknown
16880,0.0.144.120,0,154.99.83.242,0,107,1,113,Unknown
16881,0.0.144.101,0,96.172.231.202,0,8,1,1211,Unknown
16882,0.0.144.120,0,153.148.83.239,0,107,1,117,Unknown
16883,0.0.144.101,0,105.153.231.218,0,107,1,1214,Unknown
16884,0.0.144.101,0,102.167.231.213,0,107,1,1242,Unknown
16885,0.0.144.101,0,106.108.231.219,0,107,1,1230,Unknown
16886,0.0.144.101,0,104.107.231.216,0,107,1,1211,Unknown
16887,0.0.144.101,0,96.179.231.202,0,8,1,1225,Unknown
16888,0.0.144.101,0,106.115.231.219,0,107,1,1226,Unknown
16889,0.0.144.101,0,101.235.231.212,0,107,1,1197,Unknown
16890,0.0.144.101,0,105.160.231.218,0,107,1,1215,Unknown
16891,0.0.144.120,0,154.142.83.242,0,107,1,109,Unknown
16892,0.0.144.101,0,101.242.231.212,0,107,1,1198,Unknown
16893,0.0.144.101,0,104.114.231.216,0,107,1,1211,Unknown
16894,0.0.144.101,0,96.186.231.202,0,8,1,1225,Unknown
16895,0.0.144.101,0,101.249.231.212,0,107,1,1198,Unknown
16896,0.0.144.120,0,153.182.83.239,0,107,1,130,Unknown
16897,0.0.144.101,0,105.167.231.218,0,107,1,1215,Unknown
16898,0.0.144.101,0,106.122.231.219,0,107,1,1227,Unknown
16899,0.0.144.101,0,102.174.231.213,0,107,1,1242,Unknown
